InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV100112,Ice Cream,2,2023-06-13,6.5,14508,United Kingdom
INV100112,Chocolate,5,2023-06-13,14.25,12869,India
INV100113,Shampoo,4,2023-10-12,11.89,15222,India
INV100113,Juice,4,2023-10-12,2.66,16167,Germany
INV100113,Fruits,5,2023-10-12,7.37,13692,France
INV100113,Toothpaste,2,2023-10-12,12.18,10944,USA
INV100113,Detergent,4,2023-10-12,14.53,19130,USA
INV100113,Yogurt,2,2023-10-12,6.13,14177,Germany
INV100114,Shampoo,1,2023-06-19,8.27,13120,United Kingdom
INV100114,Tomato Sauce,3,2023-06-19,5.97,19911,USA
INV100114,Bread,1,2023-06-19,13.17,13082,USA
INV100114,Cheese,5,2023-06-19,3.65,13422,France
INV100114,Soap,3,2023-06-19,14.38,10251,Germany
INV100114,Toothpaste,2,2023-06-19,14.45,11922,India
INV100115,Juice,2,2023-05-05,8.51,14637,India
INV100115,Yogurt,4,2023-05-05,8.24,15886,France
INV100115,Fruits,3,2023-05-05,5.71,18147,India
INV100116,Water,2,2023-02-20,5.88,16781,United Kingdom
INV100116,Chips,5,2023-02-20,13.03,12390,United Kingdom
INV100116,Soda,3,2023-02-20,8.52,19568,USA
CINV100117,Pasta,5,2023-08-02,12.58,18180,USA
INV100117,Olive Oil,3,2023-08-02,4.23,18005,India
INV100117,Tomato Sauce,4,2023-08-02,2.94,15770,Germany
INV100117,Vegetables,2,2023-08-02,10.94,18000,Germany
INV100117,Beef,5,2023-08-02,14.86,10962,USA
INV100117,Chicken,1,2023-08-02,12.67,11217,United Kingdom
INV100118,Bread,2,2023-01-04,0.63,18285,India
INV100118,Tomato Sauce,3,2023-01-04,1.38,17916,India
INV100118,Cheese,1,2023-01-04,0.6,19038,India
INV100118,Beer,1,2023-01-04,0.74,14501,USA
INV100118,Chips,3,2023-01-04,0.75,17054,Germany
INV100119,Coffee,5,2023-02-24,8.13,15807,France
INV100119,Sugar,4,2023-02-24,1.65,16652,India
INV100119,Milk,5,2023-02-24,4.03,13700,France
INV100120,Bread,1,2023-12-17,1.86,16213,India
INV100120,Butter,5,2023-12-17,7.4,10154,Germany
INV100120,Jam,1,2023-12-17,7.75,17109,France
INV100121,Coffee,2,2023-10-17,3.57,19286,India
INV100121,Sugar,3,2023-10-17,1.18,11218,France
INV100121,Milk,5,2023-10-17,8.67,10539,Germany
INV100122,Bread,4,2023-06-11,13.97,14903,Germany
INV100122,Butter,5,2023-06-11,3.99,16375,USA
INV100122,Milk,3,2023-06-11,6.07,12292,United Kingdom
INV100123,Water,2,2023-09-14,12.66,15580,USA
INV100123,Chips,5,2023-09-14,14.35,16499,France
INV100123,Soda,1,2023-09-14,9.69,17381,India
INV100123,Water,2,2023-09-14,5.66,16150,India
INV100124,Coffee,5,2023-04-06,4.78,14037,United Kingdom
INV100124,Biscuits,1,2023-04-06,4.39,16225,Germany
INV100124,Chocolate,4,2023-04-06,5.09,11745,United Kingdom
INV100125,Vegetables,1,2023-01-03,2.42,13070,India
INV100125,Chicken,4,2023-01-03,8.58,18395,India
INV100125,Olive Oil,1,2023-01-03,0.88,15798,USA
INV100126,Sugar,4,2023-02-17,0.68,16779,India
INV100126,Flour,1,2023-02-17,11.01,19167,Germany
INV100126,Milk,5,2023-02-17,8.06,16237,Germany
INV100126,Butter,2,2023-02-17,4.4,14397,India
INV100126,Eggs,2,2023-02-17,1.42,17121,France
INV100127,Vegetables,-2,2023-08-04,10.95,18123,USA
INV100127,Chicken,5,2023-08-04,3.34,11752,Germany
INV100127,Olive Oil,3,2023-08-04,0.6,16483,France
INV100127,Beef,5,2023-08-04,6.01,15399,India
INV100128,Beer,5,2023-06-21,2.47,15253,USA
INV100128,Chips,2,2023-06-21,7.45,12910,India
INV100129,Vegetables,5,2023-06-13,11.84,15339,India
INV100129,Chicken,3,2023-06-13,12.34,16437,France
INV100129,Olive Oil,1,2023-06-13,14.01,13273,USA
INV100130,Cheese,4,2023-10-07,14.17,13434,India
INV100130,Pasta,3,2023-10-07,12.55,11133,India
INV100130,Tomato Sauce,4,2023-10-07,2.52,14961,Germany
INV100131,Chocolate,1,2023-05-10,7.01,19796,India
INV100131,Beer,5,2023-05-10,6.31,18300,India
INV100131,Coffee,5,2023-05-10,1.03,15890,USA
INV100131,Biscuits,5,2023-05-10,9.75,11392,United Kingdom
INV100131,Chips,2,2023-05-10,10.04,15816,Germany
INV100132,Bread,4,2023-11-28,14.52,15432,India
INV100132,Tomato Sauce,1,2023-11-28,0.65,14239,Germany
INV100132,Cheese,5,2023-11-28,11.33,19142,USA
INV100132,Sugar,5,2023-11-28,3.7,16129,India
INV100132,Flour,4,2023-11-28,11.7,19643,USA
INV100132,Milk,2,2023-11-28,5.5,10402,India
INV100132,Butter,1,2023-11-28,4.78,11406,United Kingdom
INV100132,Eggs,2,2023-11-28,5.55,15620,India
INV100133,Tissue,4,2023-04-16,10.97,17412,France
INV100133,Bin Bags,1,2023-04-16,4.85,11885,United Kingdom
INV100133,Detergent,3,2023-04-16,9.9,12692,Germany
INV100134,Cheese,4,2023-09-22,14.4,13798,India
INV100134,Pasta,2,2023-09-22,3.2,17080,India
INV100134,Tomato Sauce,1,2023-09-22,11.19,13232,India
INV100135,Beer,2,2023-10-31,4.54,11025,USA
INV100135,Chips,1,2023-10-31,12.09,18796,Germany
INV100136,Pasta,4,2023-07-07,8.15,15134,USA
INV100136,Tomato Sauce,4,2023-07-07,9.36,19617,United Kingdom
INV100136,Sugar,3,2023-07-07,5.6,17501,USA
INV100136,Milk,2,2023-07-07,12.3,14873,USA
INV100136,Beef,5,2023-07-07,1.73,12194,France
INV100136,Coffee,1,2023-07-07,3.96,11916,Germany
INV100137,Juice,2,2023-07-11,8.83,16931,Germany
INV100137,Chips,4,2023-07-11,9.71,12838,USA
INV100137,Chocolate,2,2023-07-11,7.6,12298,Germany
INV100137,Fruits,3,2023-07-11,12.71,10878,France
INV100137,Soda,1,2023-07-11,7.53,13196,India
INV100137,Yogurt,5,2023-07-11,7.83,18109,India
INV100138,Toothpaste,4,2023-12-17,2.93,19263,United Kingdom
INV100138,Shampoo,2,2023-12-17,4.74,14503,Germany
INV100138,Detergent,5,2023-12-17,4.69,17492,USA
INV100139,Cream,3,2023-09-11,11.74,16010,USA
INV100139,Yogurt,1,2023-09-11,11.52,17231,USA
INV100139,Milk,2,2023-09-11,14.85,11677,Germany
INV100140,Eggs,1,2023-06-02,6.87,11923,Germany
INV100140,Bread,2,2023-06-02,12.26,19632,France
INV100140,Butter,5,2023-06-02,9.68,12719,USA
INV100141,Cheese,5,2023-03-13,5.59,14605,USA
INV100141,Pasta,5,2023-03-13,2.94,14794,France
INV100141,Olive Oil,5,2023-03-13,4.38,18428,United Kingdom
INV100142,Cheese,3,2023-03-11,13.07,12078,Germany
INV100142,Eggs,2,2023-03-11,2.62,15277,Germany
INV100142,Milk,4,2023-03-11,7.6,19460,France
INV100143,Beer,4,2023-11-18,7.98,14558,France
INV100143,Chips,4,2023-11-18,14.28,15362,USA
INV100143,Jam,1,2023-11-18,13.1,11526,India
INV100144,Coffee,5,2023-11-22,6.27,17039,Germany
INV100144,Biscuits,4,2023-11-22,4.39,14646,France
INV100144,Chocolate,5,2023-11-22,8.88,19275,India
INV100145,Coffee,1,2023-06-25,2.3,12588,India
INV100145,Biscuits,4,2023-06-25,0.51,17009,Germany
INV100145,Chocolate,2,2023-06-25,13.29,14945,Germany
INV100145,Beer,3,2023-06-25,1.85,15905,France
INV100146,Juice,1,2023-02-12,6.25,15005,Germany
INV100146,Yogurt,4,2023-02-12,10.0,11559,United Kingdom
INV100146,Fruits,2,2023-02-12,7.41,12174,USA
INV100147,Tissue,1,2023-04-26,14.83,16919,Germany
INV100147,Bin Bags,4,2023-04-26,1.53,16276,United Kingdom
INV100147,Detergent,1,2023-04-26,2.0,16022,France
INV100147,Cream,2,2023-04-26,6.05,12181,Germany
INV100148,Tissue,2,2023-02-05,6.88,13490,Germany
INV100148,Bin Bags,4,2023-02-05,9.43,17248,Germany
INV100148,Detergent,1,2023-02-05,13.5,12293,United Kingdom
INV100149,Water,3,2023-10-29,11.97,14059,France
INV100149,Chips,1,2023-10-29,4.1,19846,USA
INV100149,Soda,5,2023-10-29,4.63,10439,France
INV100150,Tissue,3,2023-04-16,9.87,13921,India
INV100150,Bin Bags,4,2023-04-16,2.13,18185,USA
INV100150,Detergent,1,2023-04-16,8.16,10197,France
INV100150,Chips,3,2023-04-16,2.41,19312,India
INV100151,Cream,1,2023-07-07,0.74,11106,United Kingdom
INV100151,Yogurt,3,2023-07-07,3.63,10990,India
INV100151,Milk,5,2023-07-07,4.65,18209,India
INV100152,Juice,5,2023-08-05,9.43,14546,United Kingdom
INV100152,Yogurt,3,2023-08-05,1.65,13329,Germany
INV100152,Fruits,5,2023-08-05,5.24,19608,United Kingdom
INV100153,Juice,2,2023-06-08,1.34,11412,India
INV100153,Yogurt,1,2023-06-08,7.07,19975,United Kingdom
INV100153,Fruits,3,2023-06-08,10.16,12877,United Kingdom
INV100154,Bread,5,2023-01-07,8.0,14247,Germany
INV100154,Juice,3,2023-01-07,2.34,14403,United Kingdom
INV100154,Milk,1,2023-01-07,5.36,17034,France
INV100154,Fruits,5,2023-01-07,1.43,19447,United Kingdom
INV100154,Butter,4,2023-01-07,7.1,15900,United Kingdom
INV100154,Yogurt,4,2023-01-07,12.96,12734,France
INV100154,Ice Cream,2,2023-01-07,4.2,11685,USA
INV100155,Water,1,2023-12-12,12.95,10201,Germany
INV100155,Chips,1,2023-12-12,7.34,16274,Germany
INV100155,Soda,2,2023-12-12,14.0,10579,USA
INV100156,Vegetables,3,2023-12-02,4.43,11276,USA
INV100156,Rice,3,2023-12-02,2.23,10862,Germany
INV100156,Beer,2,2023-12-02,12.16,10752,India
INV100156,Chicken,1,2023-12-02,13.22,14625,France
INV100156,Chips,3,2023-12-02,1.75,17483,United Kingdom
INV100157,Pasta,2,2023-07-08,7.23,19694,India
INV100157,Olive Oil,2,2023-07-08,11.12,18954,Germany
INV100157,Cheese,2,2023-07-08,0.59,16718,United Kingdom
INV100157,Vegetables,2,2023-07-08,8.35,10157,France
INV100157,Chicken,1,2023-07-08,11.5,16164,France
INV100158,Cheese,4,2023-02-23,14.44,12332,France
INV100158,Pasta,1,2023-02-23,1.14,13792,USA
INV100158,Olive Oil,4,2023-02-23,10.66,16102,India
INV100159,Tea,4,2023-02-13,1.59,19303,United Kingdom
INV100159,Sugar,4,2023-02-13,10.11,12141,Germany
INV100159,Ice Cream,3,2023-02-13,4.28,15161,India
INV100159,Chocolate,3,2023-02-13,5.11,14455,Germany
INV100159,Milk,1,2023-02-13,14.18,12230,USA
INV100159,Biscuits,1,2023-02-13,2.75,12693,India
INV100160,Pasta,2,2023-08-27,7.05,17591,France
INV100160,Beef,1,2023-08-27,1.81,14984,USA
INV100160,Tomato Sauce,1,2023-08-27,3.62,15370,Germany
INV100161,Juice,1,2023-02-16,10.32,14262,Germany
INV100161,Yogurt,1,2023-02-16,14.31,17408,USA
INV100161,Fruits,5,2023-02-16,4.12,17570,United Kingdom
INV100162,Cheese,2,2023-03-13,3.37,16563,France
INV100162,Sugar,1,2023-03-13,8.94,14240,United Kingdom
INV100162,Milk,1,2023-03-13,14.96,13239,India
INV100162,Coffee,2,2023-03-13,1.83,15432,United Kingdom
INV100162,Eggs,1,2023-03-13,14.16,10829,Germany
INV100163,Beer,1,2023-10-21,6.05,16990,Germany
INV100163,Chips,3,2023-10-21,3.61,13066,France
INV100164,Soap,3,2023-05-24,7.73,19022,India
INV100164,Toothpaste,1,2023-05-24,1.77,16275,Germany
INV100164,Shampoo,4,2023-05-24,3.39,18614,Germany
INV100164,Chicken,5,2023-05-24,12.03,16266,France
INV100165,Cream,5,2023-09-03,7.78,16363,France
INV100165,Yogurt,2,2023-09-03,0.88,19783,Germany
INV100165,Milk,1,2023-09-03,13.49,14602,United Kingdom
INV100166,Tissue,2,2023-08-30,14.62,11640,Germany
INV100166,Bin Bags,2,2023-08-30,4.36,10916,Germany
INV100166,Detergent,5,2023-08-30,12.77,16363,France
INV100167,Cheese,3,2023-03-30,13.75,10462,France
INV100167,Pasta,5,2023-03-30,8.67,19225,Germany
INV100167,Beef,4,2023-03-30,8.36,12876,India
INV100167,Tomato Sauce,1,2023-03-30,1.81,13811,USA
INV100168,Bread,2,2023-04-23,5.44,12907,France
INV100168,Butter,1,2023-04-23,0.82,19611,Germany
INV100168,Milk,1,2023-04-23,12.77,15978,United Kingdom
INV100168,Pasta,3,2023-04-23,10.72,16481,USA
INV100169,Pasta,4,2023-02-21,11.98,17982,France
INV100169,Beef,2,2023-02-21,10.75,19207,USA
INV100169,Tomato Sauce,3,2023-02-21,3.74,19649,Germany
INV100169,Flour,4,2023-02-21,4.95,14825,Germany
INV100170,Soda,4,2023-04-01,12.84,19297,United Kingdom
INV100170,Juice,2,2023-04-01,9.23,13619,USA
INV100170,Fruits,1,2023-04-01,14.08,12304,France
INV100170,Yogurt,1,2023-04-01,3.95,15234,Germany
INV100170,Water,1,2023-04-01,12.41,15500,India
INV100170,Chips,1,2023-04-01,4.35,14088,United Kingdom
INV100171,Vegetables,1,2023-06-29,6.1,16875,Germany
INV100171,Fish,4,2023-06-29,7.65,16204,France
INV100171,Rice,5,2023-06-29,5.94,17855,USA
INV100172,Cheese,1,2023-11-30,4.78,15221,France
INV100172,Eggs,1,2023-11-30,1.58,12787,India
INV100172,Milk,2,2023-11-30,11.11,18962,United Kingdom
INV100172,Cheese,3,2023-11-30,9.11,17909,United Kingdom
INV100173,Tomato Sauce,3,2023-08-09,3.48,13112,India
INV100173,Bread,5,2023-08-09,10.97,18849,France
INV100173,Cheese,3,2023-08-09,4.81,11571,United Kingdom
INV100173,Beer,4,2023-08-09,8.79,18043,Germany
INV100173,Chips,1,2023-08-09,5.73,17005,United Kingdom
INV100173,Coffee,3,2023-08-09,12.45,19833,India
INV100174,Pasta,1,2023-04-13,7.37,11892,France
INV100174,Tomato Sauce,4,2023-04-13,7.33,14341,United Kingdom
INV100174,Cheese,5,2023-04-13,6.12,16078,India
INV100174,Sugar,3,2023-04-13,3.21,10731,France
INV100174,Milk,4,2023-04-13,7.24,13706,France
INV100174,Coffee,5,2023-04-13,1.39,11584,United Kingdom
INV100175,Juice,5,2023-12-09,3.8,10999,India
INV100175,Yogurt,5,2023-12-09,6.57,18773,India
INV100175,Fruits,5,2023-12-09,13.28,17803,France
INV100176,Soda,5,2023-02-10,8.78,18467,USA
INV100176,Chips,5,2023-02-10,2.64,17357,Germany
INV100176,Chocolate,2,2023-02-10,14.6,13157,Germany
INV100177,Chocolate,2,2023-01-22,12.59,14225,France
INV100177,Beer,1,2023-01-22,1.76,19115,India
INV100177,Coffee,5,2023-01-22,5.23,14525,USA
INV100177,Biscuits,4,2023-01-22,13.8,10202,USA
INV100177,Chips,5,2023-01-22,8.08,16874,United Kingdom
INV100178,Tea,1,2023-08-01,13.91,19219,United Kingdom
INV100178,Sugar,3,2023-08-01,13.08,15633,India
INV100178,Ice Cream,3,2023-08-01,6.05,17955,USA
INV100178,Chocolate,5,2023-08-01,7.36,12821,France
INV100178,Milk,4,2023-08-01,2.59,19972,India
INV100178,Biscuits,1,2023-08-01,6.24,15431,Germany
INV100179,Water,3,2023-01-26,0.79,14965,France
INV100179,Chips,3,2023-01-26,12.72,11609,Germany
INV100179,Soda,2,2023-01-26,4.86,17259,France
INV100180,Water,2,2023-05-18,6.9,16671,India
INV100180,Chips,5,2023-05-18,13.07,10920,USA
INV100180,Soda,2,2023-05-18,1.45,18303,India
INV100181,Cheese,1,2023-03-11,3.02,13288,United Kingdom
INV100181,Eggs,2,2023-03-11,0.98,10828,France
INV100181,Milk,2,2023-03-11,4.47,17605,USA
INV100182,Cheese,2,2023-07-23,5.9,19732,India
INV100182,Tomato Sauce,2,2023-07-23,14.43,17775,USA
INV100182,Bread,5,2023-07-23,5.57,12679,France
INV100183,Bread,2,2023-12-19,12.93,13688,Germany
INV100183,Chocolate,3,2023-12-19,9.95,18409,United Kingdom
INV100183,Butter,1,2023-12-19,7.37,12167,Germany
INV100183,Soda,5,2023-12-19,12.11,13666,France
INV100183,Chips,5,2023-12-19,12.17,15004,France
INV100183,Jam,4,2023-12-19,13.48,15713,India
INV100183,Cling Film,3,2023-12-19,3.66,14950,USA
INV100184,Soda,5,2023-11-16,9.89,19978,France
INV100184,Chips,3,2023-11-16,10.42,17892,United Kingdom
INV100184,Chocolate,3,2023-11-16,14.83,15327,France
INV100184,Biscuits,3,2023-11-16,10.01,14895,Germany
INV100185,Tissue,5,2023-03-18,6.36,15236,Germany
INV100185,Bin Bags,1,2023-03-18,10.0,14843,France
INV100185,Detergent,4,2023-03-18,6.37,10578,USA
INV100186,Biscuits,2,2023-12-29,10.45,17794,France
INV100186,Ice Cream,5,2023-12-29,4.85,12785,USA
INV100186,Chocolate,2,2023-12-29,4.76,17713,Germany
INV100187,Water,2,2023-05-13,14.23,15499,United Kingdom
INV100187,Chips,2,2023-05-13,5.65,15031,India
INV100187,Soda,3,2023-05-13,5.89,19593,France
INV100188,Coffee,5,2023-08-26,8.91,11166,India
INV100188,Sugar,2,2023-08-26,7.76,16253,USA
INV100188,Milk,3,2023-08-26,6.49,12470,Germany
INV100189,Pasta,4,2023-04-13,2.58,12954,United Kingdom
INV100189,Beef,4,2023-04-13,5.32,12897,France
INV100189,Tomato Sauce,1,2023-04-13,0.57,14481,Germany
INV100190,Biscuits,1,2023-03-28,2.38,17105,India
INV100190,Ice Cream,4,2023-03-28,6.72,17821,India
INV100190,Chocolate,1,2023-03-28,1.05,13267,France
INV100191,Pasta,1,2023-01-08,10.31,14076,Germany
INV100191,Beef,3,2023-01-08,5.03,11682,India
INV100191,Tomato Sauce,5,2023-01-08,9.04,12736,United Kingdom
INV100192,Vegetables,5,2023-01-24,9.15,15535,India
INV100192,Chicken,2,2023-01-24,5.47,18031,France
INV100192,Olive Oil,2,2023-01-24,2.89,16609,United Kingdom
INV100193,Vegetables,5,2023-04-27,7.82,12017,France
INV100193,Chicken,1,2023-04-27,5.94,14190,USA
INV100193,Rice,5,2023-04-27,1.2,10785,United Kingdom
INV100193,Milk,1,2023-04-27,1.2,11897,India
INV100194,Chocolate,2,2023-08-16,3.48,10152,France
INV100194,Vegetables,4,2023-08-16,10.09,18524,France
INV100194,Rice,5,2023-08-16,9.28,12247,India
INV100194,Fish,1,2023-08-16,7.92,11928,France
INV100194,Soda,1,2023-08-16,11.88,18154,Germany
INV100194,Chips,5,2023-08-16,3.4,14308,USA
INV100195,Juice,1,2023-04-14,8.45,13402,India
INV100195,Yogurt,3,2023-04-14,3.9,10208,United Kingdom
INV100195,Fruits,1,2023-04-14,12.61,18095,Germany
INV100196,Cheese,1,2023-02-16,13.62,13787,India
INV100196,Eggs,3,2023-02-16,4.33,10820,United Kingdom
INV100196,Milk,2,2023-02-16,13.18,14760,France
INV100197,Pasta,1,2023-12-13,12.85,12793,France
INV100197,Beef,3,2023-12-13,13.47,14395,United Kingdom
INV100197,Tomato Sauce,3,2023-12-13,12.32,12996,United Kingdom
INV100197,Butter,4,2023-12-13,6.3,17479,France
INV100198,Juice,2,2023-07-17,2.14,10960,Germany
INV100198,Yogurt,1,2023-07-17,6.53,19678,India
INV100198,Fruits,5,2023-07-17,10.34,12969,USA
INV100199,Cheese,4,2023-07-14,13.85,11850,India
INV100199,Eggs,4,2023-07-14,1.17,14286,France
INV100199,Milk,1,2023-07-14,10.72,18598,USA
INV100199,Sugar,5,2023-07-14,3.75,15542,USA
INV100200,Juice,4,2023-09-25,5.51,16305,Germany
INV100200,Yogurt,5,2023-09-25,13.43,10894,United Kingdom
INV100200,Fruits,2,2023-09-25,7.83,17688,India
INV100200,Chicken,2,2023-09-25,1.59,18055,France
INV100201,Pasta,5,2023-05-04,9.83,16607,Germany
INV100201,Beef,1,2023-05-04,7.16,19388,India
INV100201,Tomato Sauce,1,2023-05-04,12.92,17324,France
INV100201,Olive Oil,1,2023-05-04,14.72,10291,United Kingdom
INV100202,Cream,5,2023-07-26,14.47,14990,USA
INV100202,Chips,5,2023-07-26,3.5,17474,France
INV100202,Milk,3,2023-07-26,12.47,13652,India
INV100202,Beer,3,2023-07-26,8.62,19829,India
INV100202,Yogurt,3,2023-07-26,10.88,11868,United Kingdom
INV100202,Jam,2,2023-07-26,0.53,15818,France
INV100203,Tissue,4,2023-10-08,2.54,16704,United Kingdom
INV100203,Bin Bags,3,2023-10-08,9.36,13072,United Kingdom
INV100203,Detergent,4,2023-10-08,3.63,13122,France
INV100203,Flour,1,2023-10-08,11.48,10761,USA
INV100204,Cheese,5,2023-03-05,14.36,12205,India
INV100204,Eggs,1,2023-03-05,8.19,10795,USA
INV100204,Milk,4,2023-03-05,12.66,17912,USA
INV100205,Juice,2,2023-04-01,2.0,19839,USA
INV100205,Yogurt,3,2023-04-01,7.81,16302,India
INV100205,Fruits,5,2023-04-01,13.78,14067,France
INV100206,Pasta,2,2023-07-23,2.5,19871,USA
INV100206,Beef,3,2023-07-23,12.72,18975,France
INV100206,Tomato Sauce,5,2023-07-23,9.67,13291,Germany
INV100207,Juice,2,2023-11-16,14.73,12913,USA
INV100207,Yogurt,5,2023-11-16,10.57,15281,United Kingdom
INV100207,Fruits,3,2023-11-16,8.65,19548,USA
INV100208,Juice,5,2023-12-08,4.65,16920,United Kingdom
INV100208,Yogurt,5,2023-12-08,2.04,16240,Germany
INV100208,Fruits,1,2023-12-08,10.22,13275,France
INV100209,Vegetables,3,2023-03-24,3.46,18866,United Kingdom
INV100209,Chicken,3,2023-03-24,12.3,11679,USA
INV100209,Olive Oil,5,2023-03-24,13.04,19195,India
INV100209,Eggs,2,2023-03-24,7.91,14712,United Kingdom
INV100210,Soda,3,2023-07-15,14.5,10881,United Kingdom
INV100210,Chips,3,2023-07-15,3.44,17259,Germany
INV100210,Chocolate,3,2023-07-15,11.45,18955,USA
INV100211,Cheese,2,2023-04-11,14.76,11220,Germany
INV100211,Eggs,2,2023-04-11,11.16,11955,India
INV100211,Milk,1,2023-04-11,6.71,19119,France
INV100211,Soda,2,2023-04-11,2.83,14178,United Kingdom
INV100212,Soap,3,2023-06-19,9.15,14934,India
INV100212,Toothpaste,5,2023-06-19,8.48,11194,France
INV100212,Shampoo,5,2023-06-19,3.69,13012,USA
INV100212,Salt,1,2023-06-19,11.9,12611,India
INV100213,Cream,2,2023-10-06,10.12,15424,France
INV100213,Yogurt,3,2023-10-06,3.67,18691,India
INV100213,Milk,5,2023-10-06,12.44,10144,United Kingdom
INV100214,Juice,5,2023-12-09,13.82,13994,United Kingdom
INV100214,Yogurt,3,2023-12-09,6.03,11857,India
INV100214,Fruits,3,2023-12-09,8.33,14633,United Kingdom
INV100215,Cheese,4,2023-09-22,7.56,14856,Germany
INV100215,Eggs,3,2023-09-22,7.95,11572,Germany
INV100215,Milk,5,2023-09-22,8.23,11072,Germany
INV100216,Cheese,4,2023-12-10,12.62,13368,USA
INV100216,Tomato Sauce,4,2023-12-10,9.88,11181,Germany
INV100216,Bread,1,2023-12-10,7.16,15434,United Kingdom
INV100217,Bread,5,2023-02-14,12.41,14237,India
INV100217,Vegetables,4,2023-02-14,7.04,16626,India
INV100217,Rice,3,2023-02-14,0.74,11938,USA
INV100217,Fish,1,2023-02-14,9.8,11036,USA
INV100217,Butter,1,2023-02-14,10.66,11189,France
INV100217,Jam,5,2023-02-14,2.04,14937,USA
INV100218,Vegetables,4,2023-02-14,12.42,10504,India
INV100218,Chicken,2,2023-02-14,8.24,12234,India
INV100218,Olive Oil,5,2023-02-14,4.78,12360,France
INV100219,Water,1,2023-12-13,8.53,19094,Germany
INV100219,Chips,1,2023-12-13,1.11,19383,USA
INV100219,Soda,4,2023-12-13,8.29,11394,France
INV100220,Water,2,2023-04-18,6.48,18397,Germany
INV100220,Chips,2,2023-04-18,3.17,14140,Germany
INV100220,Soda,1,2023-04-18,3.13,19294,United Kingdom
INV100221,Soap,3,2023-10-09,1.92,19512,India
INV100221,Toothpaste,3,2023-10-09,5.68,13842,United Kingdom
INV100221,Shampoo,3,2023-10-09,9.48,13170,France
INV100221,Cheese,4,2023-10-09,7.03,15008,USA
INV100222,Biscuits,4,2023-03-20,2.95,15131,Germany
INV100222,Ice Cream,2,2023-03-20,10.83,17145,France
INV100222,Chocolate,3,2023-03-20,2.45,15432,India
INV100223,Soap,5,2023-08-25,2.08,19938,United Kingdom
INV100223,Toothpaste,3,2023-08-25,12.95,12293,USA
INV100223,Shampoo,2,2023-08-25,4.32,11252,United Kingdom
INV100224,Tissue,5,2023-01-10,6.37,19667,Germany
INV100224,Bin Bags,1,2023-01-10,8.5,18904,USA
INV100224,Detergent,4,2023-01-10,9.98,12435,France
INV100225,Vegetables,3,2023-07-20,2.44,18210,USA
INV100225,Chicken,1,2023-07-20,6.25,18227,United Kingdom
INV100225,Rice,2,2023-07-20,12.8,12717,USA
INV100226,Shampoo,2,2023-03-13,11.17,17921,France
INV100226,Ice Cream,1,2023-03-13,3.67,17989,Germany
INV100226,Chocolate,1,2023-03-13,4.33,13834,United Kingdom
INV100226,Soap,2,2023-03-13,8.01,15918,India
INV100226,Toothpaste,4,2023-03-13,13.81,10760,United Kingdom
INV100226,Biscuits,3,2023-03-13,2.0,18542,France
INV100227,Biscuits,3,2023-05-15,9.02,11275,USA
INV100227,Ice Cream,3,2023-05-15,5.96,13651,USA
INV100227,Chocolate,4,2023-05-15,5.62,15653,India
INV100227,Chocolate,4,2023-05-15,13.36,10108,USA
INV100228,Shampoo,3,2023-03-13,3.57,13062,Germany
INV100228,Bread,3,2023-03-13,9.23,11938,Germany
INV100228,Soap,4,2023-03-13,12.26,11856,India
INV100228,Toothpaste,4,2023-03-13,7.45,19679,Germany
INV100228,Butter,4,2023-03-13,0.83,10706,Germany
INV100228,Jam,5,2023-03-13,9.09,12207,USA
